_id,inmersion_id,temperatura_agua_celsius,nivel_experiencia,condiciones_mar,tipo_gas_usado,volumen_tanque_l,tipo,fase,profundidad_actual_m,tiempo_transcurrido_min,aire_restante_bar,parada_de_seguridad,timestamp,tiempo_total_min,deco_required,deco_performed,safety_required,safety_performed,out_of_air,reserve_ok,inmersion_segura,temperatura_agua_celsius_resumen,nivel_experiencia_resumen,condiciones_mar_resumen,tipo_gas_usado_resumen,volumen_tanque_l_resumen,tipo_resumen,fase_resumen,profundidad_actual_m_resumen,tiempo_transcurrido_min_resumen,aire_restante_bar_resumen,parada_de_seguridad_resumen,timestamp_resumen,tiempo_total_min_resumen,deco_required_resumen,deco_performed_resumen,safety_required_resumen,safety_performed_resumen,out_of_air_resumen,reserve_ok_resumen,inmersion_segura_resumen
681bb900f223349707a7ebc0,SIM_423,21.4,Intermedio,Calmado,Aire,15.0,fase,ascenso,0.0,22.0,129.7,No,2025-05-07 19:48:16.278,,,,,,,,,21.4,Intermedio,Calmado,Aire,15.0,,,0.0,,129.7,,2025-05-07 19:48:18.338,22.0,No,No,Sí,Sí,No,Sí,Sí
681bb904f223349707a7ebc2,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,descenso,18.0,1.0,292.9,No,2025-05-07 19:48:20.371,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb906f223349707a7ebc3,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,descenso,24.0,2.0,282.4,No,2025-05-07 19:48:22.428,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb908f223349707a7ebc4,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,3.0,271.8,No,2025-05-07 19:48:24.463,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb90af223349707a7ebc5,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,4.0,260.6,No,2025-05-07 19:48:26.497,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb90cf223349707a7ebc6,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,5.0,248.1,No,2025-05-07 19:48:28.543,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb90ef223349707a7ebc7,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,6.0,236.4,No,2025-05-07 19:48:30.598,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb910f223349707a7ebc8,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,7.0,225.7,No,2025-05-07 19:48:32.655,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb912f223349707a7ebc9,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,8.0,215.3,No,2025-05-07 19:48:34.735,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb914f223349707a7ebca,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,9.0,204.4,No,2025-05-07 19:48:36.777,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb916f223349707a7ebcb,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,10.0,193.3,No,2025-05-07 19:48:38.814,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb918f223349707a7ebcc,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,11.0,182.6,No,2025-05-07 19:48:40.859,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb91af223349707a7ebcd,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,12.0,171.8,No,2025-05-07 19:48:42.911,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb91cf223349707a7ebce,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,13.0,160.2,No,2025-05-07 19:48:44.944,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb91ff223349707a7ebcf,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,14.0,148.6,No,2025-05-07 19:48:47.006,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb921f223349707a7ebd0,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,15.0,137.9,No,2025-05-07 19:48:49.047,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb923f223349707a7ebd1,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,16.0,126.9,No,2025-05-07 19:48:51.090,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb925f223349707a7ebd2,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,17.0,115.6,No,2025-05-07 19:48:53.154,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb927f223349707a7ebd3,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,18.0,105.2,No,2025-05-07 19:48:55.202,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb929f223349707a7ebd4,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,19.0,94.3,No,2025-05-07 19:48:57.254,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb92bf223349707a7ebd5,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,20.0,82.0,No,2025-05-07 19:48:59.304,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb92df223349707a7ebd6,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,21.0,71.0,No,2025-05-07 19:49:01.328,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb92ff223349707a7ebd7,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,22.0,60.1,No,2025-05-07 19:49:03.362,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb931f223349707a7ebd8,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,23.0,48.4,No,2025-05-07 19:49:05.409,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb933f223349707a7ebd9,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,24.0,37.2,No,2025-05-07 19:49:07.450,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb935f223349707a7ebda,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,fondo,24.0,25.0,26.3,No,2025-05-07 19:49:09.499,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb937f223349707a7ebdb,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,safety_stop,5.0,26.0,23.0,Sí,2025-05-07 19:49:11.553,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb939f223349707a7ebdc,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,safety_stop,5.0,27.0,19.4,Sí,2025-05-07 19:49:13.618,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb93bf223349707a7ebdd,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,safety_stop,5.0,28.0,16.0,Sí,2025-05-07 19:49:15.670,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb93df223349707a7ebde,SIM_424,17.6,Principiante,Agitado,Nitrox,12.0,fase,ascenso,0.0,29.0,13.6,No,2025-05-07 19:49:17.737,,,,,,,,,17.6,Principiante,Agitado,Nitrox,12.0,,,0.0,,13.6,,2025-05-07 19:49:19.787,29.0,No,No,Sí,Sí,No,No,No
681bb941f223349707a7ebe0,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,descenso,18.0,1.0,296.6,No,2025-05-07 19:49:21.824,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb943f223349707a7ebe1,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,descenso,36.0,2.0,291.1,No,2025-05-07 19:49:23.873,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb945f223349707a7ebe2,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,descenso,54.0,3.0,282.9,No,2025-05-07 19:49:25.939,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb947f223349707a7ebe3,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,descenso,59.0,4.0,273.3,No,2025-05-07 19:49:27.988,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb94af223349707a7ebe4,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,5.0,263.0,No,2025-05-07 19:49:30.033,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb94cf223349707a7ebe5,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,6.0,252.0,No,2025-05-07 19:49:32.097,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb94ef223349707a7ebe6,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,7.0,241.7,No,2025-05-07 19:49:34.167,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb950f223349707a7ebe7,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,8.0,231.2,No,2025-05-07 19:49:36.224,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb952f223349707a7ebe8,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,9.0,220.6,No,2025-05-07 19:49:38.284,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb954f223349707a7ebe9,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,10.0,210.1,No,2025-05-07 19:49:40.351,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb956f223349707a7ebea,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,11.0,199.7,No,2025-05-07 19:49:42.410,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb958f223349707a7ebeb,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,12.0,190.3,No,2025-05-07 19:49:44.465,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb95af223349707a7ebec,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,fondo,59.0,13.0,179.5,No,2025-05-07 19:49:46.521,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb95cf223349707a7ebed,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,safety_stop,5.0,14.0,177.8,Sí,2025-05-07 19:49:48.559,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb95ef223349707a7ebee,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,safety_stop,5.0,15.0,176.2,Sí,2025-05-07 19:49:50.629,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb960f223349707a7ebef,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,safety_stop,5.0,16.0,174.6,Sí,2025-05-07 19:49:52.683,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb962f223349707a7ebf0,SIM_425,20.8,Intermedio,Calmado,Nitrox,18.0,fase,ascenso,0.0,17.0,173.4,No,2025-05-07 19:49:54.741,,,,,,,,,20.8,Intermedio,Calmado,Nitrox,18.0,,,0.0,,173.4,,2025-05-07 19:49:56.797,17.0,No,No,Sí,Sí,No,Sí,Sí
681bb966f223349707a7ebf2,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,descenso,18.0,1.0,294.0,No,2025-05-07 19:49:58.833,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb968f223349707a7ebf3,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,descenso,32.0,2.0,284.9,No,2025-05-07 19:50:00.874,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb96af223349707a7ebf4,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,3.0,273.9,No,2025-05-07 19:50:02.943,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb96df223349707a7ebf5,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,4.0,263.3,No,2025-05-07 19:50:05.000,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb96ff223349707a7ebf6,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,5.0,253.6,No,2025-05-07 19:50:07.047,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb971f223349707a7ebf7,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,6.0,243.7,No,2025-05-07 19:50:09.092,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb973f223349707a7ebf8,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,7.0,233.7,No,2025-05-07 19:50:11.131,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb975f223349707a7ebf9,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,8.0,223.2,No,2025-05-07 19:50:13.175,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb977f223349707a7ebfa,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,9.0,212.8,No,2025-05-07 19:50:15.193,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb979f223349707a7ebfb,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,10.0,201.8,No,2025-05-07 19:50:17.235,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb97bf223349707a7ebfc,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,11.0,191.5,No,2025-05-07 19:50:19.278,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb97df223349707a7ebfd,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,12.0,180.9,No,2025-05-07 19:50:21.337,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb97ff223349707a7ebfe,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,13.0,169.7,No,2025-05-07 19:50:23.365,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb981f223349707a7ebff,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,14.0,159.0,No,2025-05-07 19:50:25.410,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb983f223349707a7ec00,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,15.0,148.5,No,2025-05-07 19:50:27.469,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb985f223349707a7ec01,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,16.0,138.0,No,2025-05-07 19:50:29.529,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb987f223349707a7ec02,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,fondo,32.0,17.0,126.9,No,2025-05-07 19:50:31.572,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb989f223349707a7ec03,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,safety_stop,5.0,18.0,124.2,Sí,2025-05-07 19:50:33.616,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb98bf223349707a7ec04,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,safety_stop,5.0,19.0,121.4,Sí,2025-05-07 19:50:35.659,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb98df223349707a7ec05,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,safety_stop,5.0,20.0,118.4,Sí,2025-05-07 19:50:37.718,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb98ff223349707a7ec06,SIM_426,17.2,Avanzado,Moderado,Trimix,10.0,fase,ascenso,0.0,21.0,116.4,No,2025-05-07 19:50:39.784,,,,,,,,,17.2,Avanzado,Moderado,Trimix,10.0,,,0.0,,116.4,,2025-05-07 19:50:41.835,21.0,No,No,Sí,Sí,No,Sí,Sí
681bb993f223349707a7ec08,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,descenso,13.0,1.0,295.3,No,2025-05-07 19:50:43.887,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb995f223349707a7ec09,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,2.0,289.7,No,2025-05-07 19:50:45.937,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb997f223349707a7ec0a,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,3.0,283.9,No,2025-05-07 19:50:47.989,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb99af223349707a7ec0b,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,4.0,278.2,No,2025-05-07 19:50:50.038,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb99cf223349707a7ec0c,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,5.0,272.3,No,2025-05-07 19:50:52.068,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb99ef223349707a7ec0d,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,6.0,266.4,No,2025-05-07 19:50:54.138,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9a0f223349707a7ec0e,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,7.0,260.6,No,2025-05-07 19:50:56.206,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9a2f223349707a7ec0f,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,8.0,254.9,No,2025-05-07 19:50:58.243,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9a4f223349707a7ec10,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,9.0,249.0,No,2025-05-07 19:51:00.301,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9a6f223349707a7ec11,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,10.0,243.0,No,2025-05-07 19:51:02.371,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9a8f223349707a7ec12,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,11.0,237.7,No,2025-05-07 19:51:04.414,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9aaf223349707a7ec13,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,12.0,231.7,No,2025-05-07 19:51:06.463,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9acf223349707a7ec14,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,13.0,226.1,No,2025-05-07 19:51:08.510,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
681bb9aef223349707a7ec15,SIM_427,21.3,Intermedio,Agitado,Aire,15.0,fase,fondo,13.0,14.0,220.7,No,2025-05-07 19:51:10.563,,,,,,,,,21.3,Intermedio,Agitado,Aire,15.0,,,0.0,,0.0,,2025-05-07 19:52:36.462,55.0,No,No,Sí,Sí,Sí,No,No
